date,areaCode,cumCasesBySpecimenDate,newCasesBySpecimenDate
17/04/2020,E06000012,100,9
17/04/2020,E06000056,395,24
17/04/2020,E09000025,898,16
17/04/2020,E06000041,294,28
17/04/2020,E06000050,586,31
17/04/2020,E10000003,579,33
17/04/2020,E08000025,2315,96
17/04/2020,E06000023,461,14
17/04/2020,E09000014,509,7
17/04/2020,E09000003,1106,21
17/04/2020,E06000052,408,19
17/04/2020,E09000032,878,21
17/04/2020,E09000007,515,10
17/04/2020,E10000008,565,38
17/04/2020,E08000026,537,20
17/04/2020,E06000011,345,13
17/04/2020,E09000018,589,18
17/04/2020,E09000021,415,22
17/04/2020,E10000031,886,31
17/04/2020,E06000001,124,4
17/04/2020,E06000058,335,13
17/04/2020,E06000018,421,30
17/04/2020,E06000054,326,9
17/04/2020,E09000004,591,19
17/04/2020,E09000023,868,29
17/04/2020,E10000034,984,77
17/04/2020,E08000035,1023,65
17/04/2020,E06000004,272,7
17/04/2020,E06000039,321,12
17/04/2020,E08000024,900,42
17/04/2020,E06000019,145,7
17/04/2020,E10000017,2144,83
17/04/2020,E08000006,586,22
17/04/2020,E09000028,1129,16
16/04/2020,N09000001,155,10
16/04/2020,N09000006,61,0
16/04/2020,N09000008,140,6
16/04/2020,W06000011,764,43
16/04/2020,N09000007,229,14
16/04/2020,S12000014,277,44
16/04/2020,N09000011,156,4
16/04/2020,S12000035,72,1
16/04/2020,E08000019,1633,49
16/04/2020,W06000022,597,11
16/04/2020,W06000001,45,1
16/04/2020,W06000009,152,7
16/04/2020,W06000021,207,6
16/04/2020,E10000013,903,58
16/04/2020,W06000023,123,2
16/04/2020,E06000022,165,5
16/04/2020,S12000006,228,14
16/04/2020,N09000005,128,3
16/04/2020,E08000028,690,37
16/04/2020,E08000032,589,36
16/04/2020,E09000019,381,7
16/04/2020,E08000014,652,28
16/04/2020,W06000018,474,24
16/04/2020,S12000017,119,6
16/04/2020,S12000050,502,20
16/04/2020,E10000030,2154,84
16/04/2020,W06000006,164,19
16/04/2020,W06000024,177,15
16/04/2020,W06000013,300,12
16/04/2020,E06000044,224,6
16/04/2020,W06000003,110,6
16/04/2020,E08000009,479,24
16/04/2020,S12000018,209,7
16/04/2020,S12000028,183,9
16/04/2020,N09000004,100,10
16/04/2020,W06000002,140,12
16/04/2020,S12000042,555,19
16/04/2020,S12000008,196,12
16/04/2020,E06000051,303,15
16/04/2020,S12000026,231,7
16/04/2020,E06000014,171,10
16/04/2020,E08000008,380,21
16/04/2020,S12000038,234,13
16/04/2020,W06000020,266,11
16/04/2020,S12000039,135,4
16/04/2020,E06000031,153,12
16/04/2020,E06000005,184,9
16/04/2020,S12000045,169,6
16/04/2020,E06000046,70,8
16/04/2020,N09000009,97,6
16/04/2020,E06000026,199,10
16/04/2020,N09000003,730,44
16/04/2020,N09000002,244,19
16/04/2020,E08000029,434,13
16/04/2020,W06000005,164,9
16/04/2020,E06000027,112,1
16/04/2020,N09000010,132,8
16/04/2020,E08000021,714,32
16/04/2020,E08000007,643,37
16/04/2020,S12000023,5,0
16/04/2020,E08000002,420,25
16/04/2020,S12000040,169,9
16/04/2020,E06000006,260,14
16/04/2020,E08000018,494,14
16/04/2020,E09000005,1192,40
16/04/2020,E06000037,223,17
16/04/2020,S12000047,509,29
16/04/2020,E06000020,153,7
16/04/2020,E09000006,929,29
16/04/2020,S12000034,184,14
16/04/2020,E06000040,207,14
16/04/2020,E08000036,430,22
16/04/2020,S12000020,26,2
16/04/2020,S12000036,733,41
16/04/2020,E09000026,635,16
16/04/2020,E10000028,1219,71
16/04/2020,E08000034,448,26
16/04/2020,W06000010,356,17
16/04/2020,W06000012,366,25
16/04/2020,E09000013,474,25
16/04/2020,S12000005,76,18
16/04/2020,E08000016,468,12
16/04/2020,E09000010,688,22
16/04/2020,E06000025,260,6
16/04/2020,S12000029,482,20
16/04/2020,W06000004,165,9
16/04/2020,S12000010,145,2
16/04/2020,E06000055,325,20
16/04/2020,S12000033,205,11
16/04/2020,S12000030,129,5
16/04/2020,S12000021,168,10
16/04/2020,S12000013,6,0
16/04/2020,E09000029,609,24
16/04/2020,W06000019,219,10
16/04/2020,E10000019,642,40
16/04/2020,E08000022,388,21
16/04/2020,W06000014,407,12
16/04/2020,E09000017,617,19
16/04/2020,E08000015,764,30
16/04/2020,E06000030,257,16
16/04/2020,E09000020,415,9
16/04/2020,E06000013,180,12
16/04/2020,W06000008,33,1
16/04/2020,E06000007,466,38
16/04/2020,S12000048,210,12
16/04/2020,E09000015,766,23
16/04/2020,W06000016,791,57
16/04/2020,S12000027,51,6
16/04/2020,E06000057,600,46
16/04/2020,S12000011,129,2
16/04/2020,E08000004,581,31
16/04/2020,E08000010,561,53
16/04/2020,E09000030,580,12
16/04/2020,E06000021,275,10
16/04/2020,E06000038,349,29
16/04/2020,E08000033,197,11
16/04/2020,E06000010,228,10
16/04/2020,E10000007,947,40
16/04/2020,W06000015,1334,50
16/04/2020,E06000047,929,62
16/04/2020,E10000025,1181,50
16/04/2020,E06000009,226,16
16/04/2020,E09000009,931,25
16/04/2020,E08000011,393,26
16/04/2020,E10000024,933,60
16/04/2020,E06000035,472,17
16/04/2020,E08000027,559,44
16/04/2020,S12000049,1007,54
16/04/2020,E10000015,1861,69
16/04/2020,E08000023,338,30
16/04/2020,E06000059,234,4
16/04/2020,E10000002,627,29
16/04/2020,E10000006,1470,37
16/04/2020,E06000034,246,11
16/04/2020,E08000017,317,23
16/04/2020,E10000018,700,52
16/04/2020,E08000037,570,26
16/04/2020,E06000008,228,12
16/04/2020,E10000011,435,19
16/04/2020,E06000015,415,12
16/04/2020,E09000031,672,13
16/04/2020,E06000042,378,16
16/04/2020,E09000033,570,10
16/04/2020,E06000024,134,3
16/04/2020,E06000033,258,3
16/04/2020,E08000003,927,35
16/04/2020,E06000043,304,13
16/04/2020,E09000027,339,11
16/04/2020,E10000012,1957,74
16/04/2020,S12000041,255,14
16/04/2020,E08000012,1144,55
16/04/2020,S12000019,177,14
16/04/2020,E10000029,661,55
16/04/2020,E09000008,1211,33
16/04/2020,E09000016,589,22
16/04/2020,E09000012,577,6
16/04/2020,E09000011,598,13
16/04/2020,E10000020,948,48
16/04/2020,E08000030,672,32
16/04/2020,E10000027,313,31
16/04/2020,E06000017,15,1
16/04/2020,E06000002,369,13
16/04/2020,E08000031,558,27
16/04/2020,E06000016,463,10
16/04/2020,E08000005,435,16
16/04/2020,E06000049,594,42
16/04/2020,E06000032,473,5
16/04/2020,E10000016,2402,169
16/04/2020,E09000024,588,13
16/04/2020,E08000001,589,37
16/04/2020,E10000032,894,61
16/04/2020,E08000013,485,37
16/04/2020,E10000021,877,28
16/04/2020,E10000023,626,32
16/04/2020,E10000014,2085,78
16/04/2020,E09000022,1033,21
16/04/2020,E06000036,166,5
16/04/2020,E09000002,430,12
16/04/2020,E06000045,325,16
16/04/2020,E06000003,213,6
16/04/2020,E06000012,91,1
16/04/2020,E06000056,371,9
16/04/2020,E09000025,882,16
16/04/2020,E06000041,266,17
16/04/2020,E10000003,546,30
16/04/2020,E06000050,555,29
16/04/2020,E08000025,2219,116
16/04/2020,E06000023,447,28
16/04/2020,E09000014,502,5
16/04/2020,E09000003,1085,20
16/04/2020,E06000052,389,30
16/04/2020,E09000032,857,20
16/04/2020,E09000007,505,11
16/04/2020,E10000008,527,30
16/04/2020,E08000026,517,24
16/04/2020,E09000018,571,16
16/04/2020,E06000011,332,21
16/04/2020,E09000021,393,20
16/04/2020,E10000031,855,52
16/04/2020,E06000001,120,10
16/04/2020,E06000058,322,26
16/04/2020,E06000018,391,24
16/04/2020,E06000054,317,14
16/04/2020,E09000004,572,23
16/04/2020,E09000023,839,17
16/04/2020,E10000034,907,57
16/04/2020,E08000035,958,94
16/04/2020,E06000004,265,10
16/04/2020,E06000039,309,8
16/04/2020,E08000024,858,30
16/04/2020,E06000019,138,5
16/04/2020,E10000017,2061,101
16/04/2020,E08000006,564,35
16/04/2020,E09000028,1113,22
15/04/2020,N09000001,145,11
15/04/2020,N09000006,61,0
15/04/2020,N09000008,134,15
15/04/2020,W06000011,721,47
15/04/2020,N09000007,215,7
15/04/2020,S12000014,233,9
15/04/2020,N09000011,152,4
15/04/2020,S12000035,71,0
15/04/2020,E08000019,1584,78
15/04/2020,W06000022,586,9
15/04/2020,W06000001,44,4
15/04/2020,W06000009,145,9
15/04/2020,W06000021,201,6
15/04/2020,E10000013,845,42
15/04/2020,W06000023,121,6
15/04/2020,E06000022,160,8
15/04/2020,S12000006,214,6
15/04/2020,N09000005,125,5
15/04/2020,E08000028,653,29
15/04/2020,E08000032,553,51
15/04/2020,E09000019,374,11
15/04/2020,E08000014,624,40
15/04/2020,W06000018,450,12
15/04/2020,S12000017,113,2
15/04/2020,S12000050,482,25
15/04/2020,E10000030,2070,145
15/04/2020,W06000006,145,14
15/04/2020,W06000024,162,18
15/04/2020,W06000013,288,19
15/04/2020,E06000044,218,12
15/04/2020,W06000003,104,15
15/04/2020,E08000009,455,15
15/04/2020,S12000018,202,6
15/04/2020,S12000028,174,9
15/04/2020,N09000004,90,10
15/04/2020,W06000002,128,6
15/04/2020,S12000042,536,23
15/04/2020,S12000008,184,13
15/04/2020,E06000051,288,9
15/04/2020,S12000026,224,4
15/04/2020,E06000014,161,7
15/04/2020,E08000008,359,17
15/04/2020,S12000038,221,9
15/04/2020,W06000020,255,12
15/04/2020,S12000039,131,5
15/04/2020,E06000031,141,5
15/04/2020,E06000005,175,12
15/04/2020,E06000046,62,4
15/04/2020,S12000045,163,9
15/04/2020,N09000009,91,5
15/04/2020,E06000026,189,11
15/04/2020,N09000003,686,31
15/04/2020,N09000002,225,21
15/04/2020,E08000029,421,20
15/04/2020,W06000005,155,9
15/04/2020,E06000027,111,3
15/04/2020,N09000010,124,9
15/04/2020,E08000021,682,26
15/04/2020,E08000007,606,32
15/04/2020,S12000023,5,0
15/04/2020,E08000002,395,31
15/04/2020,S12000040,160,5
15/04/2020,E06000006,246,14
15/04/2020,E08000018,480,34
15/04/2020,E09000005,1152,30
15/04/2020,E06000037,206,9
15/04/2020,S12000047,480,28
15/04/2020,E06000020,146,7
15/04/2020,E09000006,900,26
15/04/2020,S12000034,170,6
15/04/2020,E06000040,193,12
15/04/2020,E08000036,408,31
15/04/2020,S12000020,24,0
15/04/2020,S12000036,692,38
15/04/2020,E09000026,619,12
15/04/2020,E10000028,1148,59
15/04/2020,E08000034,422,24
15/04/2020,W06000010,339,16
15/04/2020,W06000012,341,25
15/04/2020,E09000013,449,30
15/04/2020,S12000005,58,4
15/04/2020,E08000016,456,13
15/04/2020,E09000010,666,15
15/04/2020,E06000025,254,19
15/04/2020,S12000029,462,24
15/04/2020,W06000004,156,8
15/04/2020,S12000010,143,8
15/04/2020,E06000055,305,13
15/04/2020,S12000033,194,6
15/04/2020,S12000030,124,9
15/04/2020,S12000021,158,9
15/04/2020,S12000013,6,0
15/04/2020,E09000029,585,35
15/04/2020,W06000019,209,10
15/04/2020,E10000019,602,28
15/04/2020,E08000022,367,16
15/04/2020,W06000014,395,19
15/04/2020,E09000017,598,22
15/04/2020,E08000015,734,40
15/04/2020,E06000030,241,12
15/04/2020,E09000020,406,6
15/04/2020,E06000013,168,17
15/04/2020,W06000008,32,1
15/04/2020,E06000007,428,21
15/04/2020,S12000048,198,10
15/04/2020,E09000015,743,17
15/04/2020,W06000016,734,46
15/04/2020,S12000027,45,0
15/04/2020,E06000057,554,25
15/04/2020,S12000011,127,8
15/04/2020,E08000004,550,27
15/04/2020,E08000010,508,30
15/04/2020,E09000030,568,14
15/04/2020,E06000021,265,16
15/04/2020,E06000038,320,24
15/04/2020,E08000033,186,19
15/04/2020,E06000010,218,31
15/04/2020,E10000007,907,41
15/04/2020,W06000015,1284,45
15/04/2020,E06000047,867,50
15/04/2020,E10000025,1131,38
15/04/2020,E06000009,210,13
15/04/2020,E09000009,906,44
15/04/2020,E08000011,367,25
15/04/2020,E10000024,873,46
15/04/2020,E06000035,455,16
15/04/2020,E08000027,515,25
15/04/2020,S12000049,953,31
15/04/2020,E10000015,1792,67
15/04/2020,E08000023,308,26
15/04/2020,E06000059,230,8
15/04/2020,E10000002,598,28
15/04/2020,E10000006,1433,36
15/04/2020,E06000034,235,4
15/04/2020,E08000017,294,21
15/04/2020,E10000018,648,34
15/04/2020,E06000008,216,9
15/04/2020,E08000037,544,28
15/04/2020,E10000011,416,21
15/04/2020,E06000015,403,10
15/04/2020,E09000031,659,30
15/04/2020,E06000042,362,12
15/04/2020,E09000033,560,15
15/04/2020,E06000024,131,9
15/04/2020,E06000033,255,6
15/04/2020,E08000003,892,38
15/04/2020,E06000043,291,17
15/04/2020,E09000027,328,9
15/04/2020,E10000012,1883,71
15/04/2020,S12000041,241,10
15/04/2020,E08000012,1089,44
15/04/2020,S12000019,163,15
15/04/2020,E10000029,606,36
15/04/2020,E09000008,1178,43
15/04/2020,E09000016,567,21
15/04/2020,E09000012,571,12
15/04/2020,E09000011,585,16
15/04/2020,E10000020,900,55
15/04/2020,E08000030,640,23
15/04/2020,E10000027,282,18
15/04/2020,E06000002,356,16
15/04/2020,E06000017,14,0
15/04/2020,E08000031,531,17
15/04/2020,E06000016,453,14
15/04/2020,E08000005,419,25
15/04/2020,E06000049,552,30
15/04/2020,E06000032,468,8
15/04/2020,E10000016,2233,181
15/04/2020,E09000024,575,14
15/04/2020,E08000001,552,41
15/04/2020,E10000032,833,52
15/04/2020,E08000013,448,29
15/04/2020,E10000021,849,29
15/04/2020,E10000023,594,44
15/04/2020,E10000014,2007,100
15/04/2020,E09000022,1012,24
15/04/2020,E06000036,161,5
15/04/2020,E09000002,418,12
15/04/2020,E06000045,309,8
15/04/2020,E06000003,207,8
15/04/2020,E06000012,90,0
15/04/2020,E06000056,362,16
15/04/2020,E09000025,866,17
15/04/2020,E06000041,249,13
15/04/2020,E10000003,516,14
15/04/2020,E06000050,526,22
15/04/2020,E08000025,2103,78
15/04/2020,E06000023,419,22
15/04/2020,E09000014,497,14
15/04/2020,E09000003,1065,24
15/04/2020,E06000052,359,8
15/04/2020,E09000032,837,21
15/04/2020,E09000007,494,21
15/04/2020,E10000008,497,25
15/04/2020,E08000026,493,22
15/04/2020,E09000018,555,17
15/04/2020,E06000011,311,26
15/04/2020,E09000021,373,17
15/04/2020,E06000001,110,9
15/04/2020,E10000031,803,35
15/04/2020,E06000058,296,9
15/04/2020,E06000018,367,16
15/04/2020,E06000054,303,17
15/04/2020,E09000004,549,19
15/04/2020,E09000023,822,25
15/04/2020,E10000034,850,44
15/04/2020,E08000035,864,78
15/04/2020,E06000004,255,11
15/04/2020,E06000039,301,17
15/04/2020,E08000024,828,57
15/04/2020,E06000019,133,3
15/04/2020,E10000017,1960,89
15/04/2020,E08000006,529,26
15/04/2020,E09000028,1091,27
14/04/2020,N09000001,134,7
14/04/2020,N09000006,61,0
14/04/2020,N09000008,119,7
14/04/2020,W06000011,674,28
14/04/2020,N09000007,208,7
14/04/2020,S12000014,224,8
14/04/2020,N09000011,148,3
14/04/2020,S12000035,71,1
14/04/2020,E08000019,1506,50
14/04/2020,W06000022,577,13
14/04/2020,W06000001,40,4
14/04/2020,W06000009,136,5
14/04/2020,E10000013,803,27
14/04/2020,W06000021,195,5
14/04/2020,W06000023,115,8
14/04/2020,E06000022,152,9
14/04/2020,S12000006,208,2
14/04/2020,N09000005,120,3
14/04/2020,E08000028,624,17
14/04/2020,E08000032,502,22
14/04/2020,E09000019,363,7
14/04/2020,E08000014,584,30
14/04/2020,W06000018,438,12
14/04/2020,S12000017,111,4
14/04/2020,S12000050,457,16
14/04/2020,E10000030,1925,103
14/04/2020,W06000006,131,13
14/04/2020,W06000024,144,6
14/04/2020,W06000013,269,21
14/04/2020,E06000044,206,11
14/04/2020,E08000009,440,24
14/04/2020,W06000003,89,7
14/04/2020,S12000018,196,9
14/04/2020,S12000028,165,8
14/04/2020,N09000004,80,7
14/04/2020,W06000002,122,12
14/04/2020,S12000042,513,13
14/04/2020,S12000008,171,10
14/04/2020,E06000051,279,15
14/04/2020,S12000026,220,5
14/04/2020,E06000014,154,7
14/04/2020,E08000008,342,15
14/04/2020,S12000038,212,11
14/04/2020,W06000020,243,8
14/04/2020,S12000039,126,9
14/04/2020,E06000031,136,4
14/04/2020,E06000005,163,7
14/04/2020,S12000045,154,1
14/04/2020,E06000046,58,0
14/04/2020,N09000009,86,9
14/04/2020,E06000026,178,16
14/04/2020,N09000003,655,25
14/04/2020,N09000002,204,20
14/04/2020,E08000029,401,20
14/04/2020,W06000005,146,12
14/04/2020,E06000027,108,3
14/04/2020,N09000010,115,3
14/04/2020,E08000021,656,31
14/04/2020,E08000007,574,21
14/04/2020,S12000023,5,0
14/04/2020,E08000002,364,11
14/04/2020,S12000040,155,7
14/04/2020,E08000018,446,20
14/04/2020,E06000006,232,10
14/04/2020,E09000005,1122,32
14/04/2020,E06000037,197,12
14/04/2020,S12000047,452,32
14/04/2020,E06000020,139,5
14/04/2020,E09000006,874,22
14/04/2020,S12000034,164,13
14/04/2020,E06000040,181,10
14/04/2020,E08000036,377,19
14/04/2020,S12000020,24,1
14/04/2020,S12000036,654,37
14/04/2020,E09000026,607,15
14/04/2020,E10000028,1089,51
14/04/2020,E08000034,398,25
14/04/2020,W06000012,316,15
14/04/2020,W06000010,323,13
14/04/2020,E09000013,419,9
14/04/2020,S12000005,54,1
14/04/2020,E08000016,443,27
14/04/2020,E09000010,651,37
14/04/2020,E06000025,235,8
14/04/2020,S12000029,438,14
14/04/2020,W06000004,148,15
14/04/2020,S12000010,135,7
14/04/2020,E06000055,292,20
14/04/2020,S12000030,115,5
14/04/2020,S12000021,149,14
14/04/2020,S12000033,188,25
14/04/2020,S12000013,6,0
14/04/2020,E09000029,550,31
14/04/2020,W06000019,199,9
14/04/2020,E10000019,574,34
14/04/2020,E08000022,351,13
14/04/2020,W06000014,376,18
14/04/2020,E09000017,576,17
14/04/2020,E08000015,694,46
14/04/2020,E06000030,229,17
14/04/2020,E09000020,400,7
14/04/2020,E06000013,151,16
14/04/2020,W06000008,31,0
14/04/2020,E06000007,407,29
14/04/2020,S12000048,188,14
14/04/2020,E09000015,726,17
14/04/2020,W06000016,688,28
14/04/2020,S12000027,45,0
14/04/2020,E06000057,529,37
14/04/2020,S12000011,119,4
14/04/2020,E08000004,523,19
14/04/2020,E08000010,478,30
14/04/2020,E09000030,554,8
14/04/2020,E06000021,249,14
14/04/2020,E06000038,296,37
14/04/2020,E08000033,167,8
14/04/2020,E06000010,187,28
14/04/2020,W06000015,1239,60
14/04/2020,E10000007,866,36
14/04/2020,E06000047,817,39
14/04/2020,E10000025,1093,52
14/04/2020,E06000009,197,8
14/04/2020,E09000009,862,27
14/04/2020,E08000011,342,8
14/04/2020,E10000024,827,50
14/04/2020,E06000035,439,15
14/04/2020,E08000027,490,7
14/04/2020,S12000049,922,47
14/04/2020,E10000015,1725,62
14/04/2020,E08000023,282,27
14/04/2020,E06000059,222,8
14/04/2020,E10000002,570,21
14/04/2020,E10000006,1397,52
14/04/2020,E06000034,231,5
14/04/2020,E08000017,273,5
14/04/2020,E10000018,614,23
14/04/2020,E06000008,207,16
14/04/2020,E08000037,516,25
14/04/2020,E10000011,395,13
14/04/2020,E06000015,393,7
14/04/2020,E09000031,629,23
14/04/2020,E06000042,350,16
14/04/2020,E09000033,545,14
14/04/2020,E06000024,122,5
14/04/2020,E06000033,249,7
14/04/2020,E08000003,854,52
14/04/2020,E06000043,274,17
14/04/2020,E09000027,319,9
14/04/2020,E10000012,1812,53
14/04/2020,S12000041,231,11
14/04/2020,E08000012,1045,30
14/04/2020,S12000019,148,17
14/04/2020,E10000029,570,21
14/04/2020,E09000008,1135,51
14/04/2020,E09000016,546,15
14/04/2020,E09000012,559,7
14/04/2020,E09000011,569,31
14/04/2020,E10000020,845,57
14/04/2020,E08000030,617,20
14/04/2020,E10000027,264,16
14/04/2020,E06000002,340,20
14/04/2020,E06000017,14,0
14/04/2020,E08000031,514,16
14/04/2020,E06000016,439,14
14/04/2020,E08000005,394,25
14/04/2020,E06000049,522,28
14/04/2020,E06000032,460,24
14/04/2020,E10000016,2052,73
14/04/2020,E09000024,561,13
14/04/2020,E08000001,511,31
14/04/2020,E10000032,781,42
14/04/2020,E08000013,419,10
14/04/2020,E10000021,820,34
14/04/2020,E10000023,550,16
14/04/2020,E10000014,1907,66
14/04/2020,E09000022,988,11
14/04/2020,E06000036,156,10
14/04/2020,E09000002,406,14
14/04/2020,E06000045,301,18
14/04/2020,E06000003,199,4
14/04/2020,E06000012,90,6
14/04/2020,E06000056,346,16
14/04/2020,E09000025,849,17
14/04/2020,E06000041,236,21
14/04/2020,E10000003,502,20
14/04/2020,E06000050,504,22
14/04/2020,E08000025,2025,71
14/04/2020,E06000023,397,17
14/04/2020,E09000014,483,10
14/04/2020,E09000003,1041,21
14/04/2020,E06000052,351,10
14/04/2020,E09000032,816,23
14/04/2020,E09000007,473,9
14/04/2020,E10000008,472,26
14/04/2020,E08000026,471,13
14/04/2020,E09000018,538,20
14/04/2020,E06000011,285,27
14/04/2020,E09000021,356,19
14/04/2020,E10000031,768,20
14/04/2020,E06000001,101,8
14/04/2020,E06000058,287,18
14/04/2020,E06000018,351,12
14/04/2020,E06000054,286,5
14/04/2020,E09000004,530,25
14/04/2020,E09000023,797,16
14/04/2020,E10000034,806,48
14/04/2020,E08000035,786,38
14/04/2020,E06000004,244,15
14/04/2020,E06000039,284,17
14/04/2020,E08000024,771,30
14/04/2020,E06000019,130,5
14/04/2020,E10000017,1871,89
14/04/2020,E08000006,503,28
14/04/2020,E09000028,1064,20
13/04/2020,N09000001,127,6
13/04/2020,N09000006,61,1
13/04/2020,N09000008,112,6
13/04/2020,W06000011,646,35
13/04/2020,N09000007,201,11
13/04/2020,S12000014,216,12
13/04/2020,N09000011,145,4
13/04/2020,S12000035,70,1
13/04/2020,W06000022,564,9
13/04/2020,W06000001,36,4
13/04/2020,W06000009,131,3
13/04/2020,E10000013,776,40
13/04/2020,W06000021,190,6
13/04/2020,W06000023,107,10
13/04/2020,E08000019,1456,70
13/04/2020,E06000022,143,6
13/04/2020,N09000005,117,5
13/04/2020,E08000028,607,22
13/04/2020,S12000006,206,7
13/04/2020,E08000032,480,19
13/04/2020,E09000019,356,7
13/04/2020,E08000014,554,31
13/04/2020,W06000018,426,7
13/04/2020,S12000017,107,10
13/04/2020,S12000050,441,20
13/04/2020,E10000030,1822,105
13/04/2020,W06000006,118,6
13/04/2020,W06000024,138,2
13/04/2020,W06000013,248,9
13/04/2020,E06000044,195,4
13/04/2020,E08000009,416,11
13/04/2020,W06000003,82,5
13/04/2020,S12000018,187,4
13/04/2020,S12000028,157,6
13/04/2020,N09000004,73,4
13/04/2020,W06000002,110,27
13/04/2020,S12000042,500,32
13/04/2020,S12000008,161,15
13/04/2020,E06000051,264,16
13/04/2020,S12000026,215,7
13/04/2020,E06000014,147,13
13/04/2020,E08000008,327,20
13/04/2020,S12000038,201,11
13/04/2020,W06000020,235,2
13/04/2020,S12000039,117,9
13/04/2020,E06000031,132,8
13/04/2020,E06000005,156,5
13/04/2020,S12000045,153,6
13/04/2020,E06000046,58,1
13/04/2020,N09000009,77,1
13/04/2020,E06000026,162,12
13/04/2020,N09000003,630,40
13/04/2020,N09000002,184,11
13/04/2020,E08000029,381,10
13/04/2020,W06000005,134,3
13/04/2020,E06000027,105,3
13/04/2020,N09000010,112,8
13/04/2020,E08000021,625,20
13/04/2020,E08000007,553,38
13/04/2020,S12000023,5,0
13/04/2020,E08000002,353,21
13/04/2020,E08000018,426,35
13/04/2020,E06000006,222,8
13/04/2020,S12000040,148,8
13/04/2020,E09000005,1090,26
13/04/2020,E06000037,185,12
13/04/2020,S12000047,420,23
13/04/2020,E06000020,134,3
13/04/2020,S12000034,151,12
13/04/2020,E09000006,852,33
13/04/2020,E06000040,171,2
13/04/2020,E08000036,358,17
13/04/2020,S12000020,23,1
13/04/2020,S12000036,617,39
13/04/2020,E09000026,592,21
13/04/2020,E10000028,1038,38
13/04/2020,E08000034,373,22
13/04/2020,W06000010,310,20
13/04/2020,W06000012,301,16
13/04/2020,E09000013,410,9
13/04/2020,S12000005,53,4
13/04/2020,E08000016,416,33
